name,category,is_primary,confidence,evidence_count,ref_count,evidence
篸,城邑,Y,0.5,2,1,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
胶,城邑,Y,0.5,2,2,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
虚,城邑,Y,0.5,1,2,L5_PEER_PROP(0.50)
讙,城邑,Y,0.5,2,1,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
邛,城邑,Y,0.5,2,7,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
长安西细柳,城邑,Y,0.5,2,1,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
下阳,城邑,Y,0.55,1,2,L4_SUFFIX_WEAK(0.55)
东泰山,城邑,,0.55,1,5,L3_HINT_MEDIUM(0.55)
东海,城邑,,0.55,2,23,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
东郡茌平,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
东阳,城邑,,0.55,2,10,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
丰丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
临洮,城邑,,0.55,2,5,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
丹丘,城邑,Y,0.55,3,1,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
九原,城邑,,0.55,2,16,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
九州,城邑,,0.55,1,16,L3_HINT_MEDIUM(0.55)
九江,城邑,,0.55,2,15,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
云阳,城邑,,0.55,2,7,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
京,城邑,,0.55,2,11,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
什辟县造阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
代,城邑,,0.55,1,42,L3_HINT_MEDIUM(0.55)
伯阳,城邑,Y,0.55,1,2,L4_SUFFIX_WEAK(0.55)
余吾水,城邑,,0.55,1,3,L3_HINT_MEDIUM(0.55)
信梁,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
修鱼,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
兔台,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
刚平,城邑,Y,0.55,2,2,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
北州,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
北海,城邑,,0.55,1,6,L3_HINT_MEDIUM(0.55)
北蔺,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
华阳,城邑,Y,0.55,3,11,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
卑梁,城邑,Y,0.55,1,7,L4_SUFFIX_WEAK(0.55)
南梁,城邑,Y,0.55,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
南皮,城邑,Y,0.55,1,7,L3_HINT_MEDIUM(0.55)
南郡,城邑,,0.55,2,20,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
南阳郡,城邑,,0.55,1,3,L3_HINT_MEDIUM(0.55)
博阳,城邑,,0.55,2,8,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
卢奴,城邑,,0.55,2,4,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
句注,城邑,,0.55,1,12,L3_HINT_MEDIUM(0.55)
句窦之丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
叶阳,城邑,Y,0.55,2,1,L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
咸,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
商丘,城邑,Y,0.55,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
固阳,城邑,Y,0.55,2,3,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
垣,城邑,Y,0.55,2,6,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
城武,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
堵阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
夏山,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
外黄,城邑,,0.55,2,22,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
大夏,城邑,,0.55,1,9,L3_HINT_MEDIUM(0.55)
太行,城邑,Y,0.55,2,12,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
夫椒,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
妫水,城邑,,0.55,1,4,L3_HINT_MEDIUM(0.55)
嬴,城邑,,0.55,2,2,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
孟津,城邑,,0.55,2,3,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
宜安,城邑,Y,0.55,2,5,L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
寝丘,城邑,Y,0.55,1,2,L4_SUFFIX_WEAK(0.55)
寻阳,城邑,Y,0.55,1,3,L4_SUFFIX_WEAK(0.55)
寿丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
小脩武,城邑,Y,0.55,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
少阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
尸北,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
尼丘,城邑,Y,0.55,1,2,L4_SUFFIX_WEAK(0.55)
居延,城邑,,0.55,1,8,L3_HINT_MEDIUM(0.55)
山阴,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
岐阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
岳阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
常山,城邑,,0.55,2,27,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
平阳封宫,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
广平,城邑,,0.55,2,5,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
庐江,城邑,,0.55,2,5,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
彭蠡,城邑,,0.55,1,5,L3_HINT_MEDIUM(0.55)
怀,城邑,,0.55,2,7,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
恆山,城邑,,0.55,1,7,L3_HINT_MEDIUM(0.55)
成阳,城邑,,0.55,2,6,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
戚,城邑,,0.55,1,5,L3_HINT_MEDIUM(0.55)
户牖,城邑,Y,0.55,1,7,L3_HINT_MEDIUM(0.55)
新中,城邑,Y,0.55,1,5,L3_HINT_MEDIUM(0.55)
新安,城邑,,0.55,2,6,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
方与,城邑,,0.55,2,14,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
无棣,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
昔阳,城邑,Y,0.55,1,2,L4_SUFFIX_WEAK(0.55)
曹阳,城邑,Y,0.55,2,2,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
朝,城邑,Y,0.55,2,3,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
柏人,城邑,Y,0.55,2,11,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
柏梁,城邑,Y,0.55,1,2,L4_SUFFIX_WEAK(0.55)
梗阳,城邑,Y,0.55,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
棘蒲,城邑,Y,0.55,1,4,L3_HINT_MEDIUM(0.55)
槜李,城邑,Y,0.55,1,3,L3_HINT_MEDIUM(0.55)
武州塞,城邑,,0.55,1,3,L3_HINT_MEDIUM(0.55)
武平,城邑,Y,0.55,1,2,L4_SUFFIX_WEAK(0.55)
武成,城邑,Y,0.55,2,2,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
武泉,城邑,Y,0.55,2,4,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
毌丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
永巷,城邑,Y,0.55,1,4,L3_HINT_MEDIUM(0.55)
汝阴,城邑,Y,0.55,1,5,L4_SUFFIX_WEAK(0.55)
江,城邑,,0.55,2,64,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
江淮,城邑,Y,0.55,2,19,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
汾阴脽丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
沛丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
沛郡,城邑,,0.55,1,3,L3_HINT_MEDIUM(0.55)
河梁,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
河间,城邑,,0.55,2,11,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
河阳,城邑,,0.55,3,11,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
泉阳,城邑,Y,0.55,2,8,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
泗,城邑,,0.55,2,23,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
泥阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
洛,城邑,,0.55,2,14,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
洛西,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
洹水,城邑,,0.55,1,3,L3_HINT_MEDIUM(0.55)
济阳,城邑,Y,0.55,2,5,L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
浿丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
涿鹿,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
渭桥,城邑,,0.55,2,3,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
渭阳,城邑,Y,0.55,3,7,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
湘山,城邑,,0.55,1,4,L3_HINT_MEDIUM(0.55)
漯阴,城邑,Y,0.55,2,1,L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
漳南,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
焉支山,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
牧野,城邑,,0.55,1,9,L3_HINT_MEDIUM(0.55)
犨,城邑,,0.55,1,3,L3_HINT_MEDIUM(0.55)
玄丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
玉门,城邑,Y,0.55,1,4,L3_HINT_MEDIUM(0.55)
王官,城邑,Y,0.55,1,5,L3_HINT_MEDIUM(0.55)
瓠子,城邑,Y,0.55,1,9,L3_HINT_MEDIUM(0.55)
番阳,城邑,Y,0.55,1,2,L4_SUFFIX_WEAK(0.55)
盂,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
盐水,城邑,,0.55,1,3,L3_HINT_MEDIUM(0.55)
盐泽,城邑,,0.55,1,6,L3_HINT_MEDIUM(0.55)
石门,城邑,,0.55,1,3,L3_HINT_MEDIUM(0.55)
砥柱,城邑,,0.55,2,6,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
祁连,城邑,,0.55,2,6,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
祁连山,城邑,,0.55,1,5,L3_HINT_MEDIUM(0.55)
祈阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
稷,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
穆陵,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
竟陵,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
籍姑,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
细阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
胡阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
脩武,城邑,,0.55,2,5,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
脩鱼,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
若水,城邑,,0.55,2,3,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
范魁,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
莒,城邑,,0.55,2,21,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
营丘,城邑,Y,0.55,2,8,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
萧,城邑,,0.55,2,10,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
萧关,城邑,,0.55,2,5,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
葵丘,城邑,Y,0.55,1,10,L4_SUFFIX_WEAK(0.55)
蒲阳,城邑,Y,0.55,3,6,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
蓟丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
蔡阳,城邑,Y,0.55,2,2,L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
蔺,城邑,,0.55,2,10,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
蛇丘,城邑,Y,0.55,2,2,L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
蜀郡南安,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
衡山,城邑,,0.55,2,10,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
衡阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
衡雍,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
西垂宫,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
西山,城邑,,0.55,1,6,L3_HINT_MEDIUM(0.55)
观,城邑,,0.55,1,3,L3_HINT_MEDIUM(0.55)
观津,城邑,,0.55,1,11,L3_HINT_MEDIUM(0.55)
貍阳,城邑,Y,0.55,2,1,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
赵地,城邑,Y,0.55,1,4,L3_HINT_MEDIUM(0.55)
轩丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
轩辕之丘,城邑,Y,0.55,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
造阳,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
邓,城邑,,0.55,2,7,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
邢,城邑,Y,0.55,1,3,L3_HINT_MEDIUM(0.55)
邢丘,城邑,Y,0.55,3,5,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
邵陵,城邑,Y,0.55,1,3,L3_HINT_MEDIUM(0.55)
邾,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
郇阳,城邑,Y,0.55,2,1,L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
郑,城邑,,0.55,2,9,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
郪丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
郯,城邑,,0.55,2,10,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
酸枣,城邑,,0.55,2,8,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
重泉,城邑,,0.55,1,4,L3_HINT_MEDIUM(0.55)
铁,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
铜鞮,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
锺离,城邑,Y,0.55,2,9,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
长丘,城邑,Y,0.55,2,3,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
阳武,城邑,,0.55,3,10,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
阳陵,城邑,,0.55,2,10,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
阴密,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
阿,城邑,,0.55,2,11,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
陆梁,城邑,Y,0.55,2,3,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
降水,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
陕,城邑,,0.55,1,7,L3_HINT_MEDIUM(0.55)
陵里,城邑,,0.55,1,1,L3_HINT_MEDIUM(0.55)
陶,城邑,,0.55,2,21,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
陶丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
雍氏,城邑,Y,0.55,1,9,L3_HINT_MEDIUM(0.55)
雒阴,城邑,Y,0.55,3,1,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
雝丘,城邑,Y,0.55,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
霸陵,城邑,,0.55,1,13,L3_HINT_MEDIUM(0.55)
青阳,城邑,Y,0.55,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
韩地,城邑,Y,0.55,1,2,L3_HINT_MEDIUM(0.55)
颍川,城邑,,0.55,2,24,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
颍阳,城邑,Y,0.55,2,3,L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
颍阴,城邑,Y,0.55,1,3,L4_SUFFIX_WEAK(0.55)
颖阴,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
飞狐,城邑,,0.55,1,2,L3_HINT_MEDIUM(0.55)
饶安,城邑,Y,0.55,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
高安,城邑,Y,0.55,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
高密,城邑,,0.55,2,8,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
鲁阳,城邑,,0.55,2,4,L3_HINT_MEDIUM(0.55); L4_SUFFIX_WEAK(0.55)
鸣泽,城邑,,0.55,2,3,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
鸿沟,城邑,,0.55,1,9,L3_HINT_MEDIUM(0.55)
麦丘,城邑,Y,0.55,1,1,L4_SUFFIX_WEAK(0.55)
黄棘,城邑,Y,0.55,1,3,L3_HINT_MEDIUM(0.55)
黄池,城邑,,0.55,1,16,L3_HINT_MEDIUM(0.55)
黔中,城邑,,0.55,2,16,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
齐安平,城邑,Y,0.55,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_WEAK(0.55)
龙门,城邑,Y,0.55,2,9,L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
龟阴,城邑,Y,0.55,2,1,L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
三川,城邑,,0.65,1,26,L3_HINT_STRONG(0.65)
三秦,城邑,,0.65,1,36,L3_HINT_STRONG(0.65)
上党,城邑,,0.65,2,48,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
上庸,城邑,Y,0.65,2,12,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
上林,城邑,Y,0.65,2,23,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
上谷,城邑,,0.65,2,19,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
上郡,城邑,,0.65,2,50,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
下邑,城邑,,0.65,2,12,L3_HINT_STRONG(0.65); L4_SUFFIX_MEDIUM(0.65)
下邳,城邑,,0.65,2,21,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
东垣,城邑,Y,0.65,2,17,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
东城,城邑,Y,0.65,3,10,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
东方,城邑,,0.65,1,19,L3_HINT_STRONG(0.65)
东莱,城邑,,0.65,2,7,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
东郡,城邑,,0.65,2,21,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
东门,城邑,Y,0.65,1,13,L3_HINT_STRONG(0.65)
东阿,城邑,,0.65,2,17,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
中国,城邑,,0.65,1,105,L3_HINT_STRONG(0.65)
中山,城邑,,0.65,1,9,L3_HINT_STRONG(0.65)
中都,城邑,,0.65,3,8,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
中阳,城邑,,0.65,2,6,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
丰,城邑,,0.65,2,44,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
丰邑,城邑,Y,0.65,1,2,L4_SUFFIX_MEDIUM(0.65)
临晋,城邑,,0.65,2,23,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
临菑,城邑,,0.65,2,57,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
丹阳,城邑,Y,0.65,3,8,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
丽邑,城邑,Y,0.65,2,3,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
乘丘,城邑,,0.65,2,3,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
九门大城,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
云中,城邑,,0.65,2,38,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
云梦,城邑,Y,0.65,1,17,L3_HINT_STRONG(0.65)
井陉,城邑,,0.65,1,12,L3_HINT_STRONG(0.65)
亳,城邑,Y,0.65,1,20,L3_HINT_STRONG(0.65)
代光狼城,城邑,Y,0.65,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
代邸,城邑,Y,0.65,1,7,L3_HINT_STRONG(0.65)
代郡,城邑,,0.65,2,9,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
令居,城邑,,0.65,1,4,L3_HINT_STRONG(0.65)
令狐,城邑,Y,0.65,1,4,L3_HINT_STRONG(0.65)
伊阙,城邑,,0.65,2,13,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
会稽,城邑,,0.65,2,61,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
信都,城邑,,0.65,2,7,L3_HINT_STRONG(0.65); L4_SUFFIX_MEDIUM(0.65)
元里,城邑,,0.65,2,8,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
光狼城,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
六,城邑,Y,0.65,2,13,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
共,城邑,,0.65,2,7,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
关,城邑,,0.65,2,11,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
关中,城邑,,0.65,1,93,L3_HINT_STRONG(0.65)
函谷,城邑,,0.65,1,11,L3_HINT_STRONG(0.65)
函谷关,城邑,,0.65,1,13,L3_HINT_STRONG(0.65)
匈河水,城邑,,0.65,1,3,L3_HINT_STRONG(0.65)
北地,城邑,,0.65,2,36,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
北河,城邑,,0.65,2,9,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
区鼠,城邑,Y,0.65,1,4,L3_HINT_STRONG(0.65)
华阴,城邑,,0.65,2,6,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
南郑,城邑,,0.65,2,14,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
南阳,城邑,,0.65,3,56,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
博,城邑,,0.65,2,7,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
即墨,城邑,,0.65,2,29,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
召陵,城邑,,0.65,2,11,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
右北平,城邑,,0.65,3,19,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
吴城,城邑,Y,0.65,2,2,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
咸阳,城邑,,0.65,3,99,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
固陵,城邑,,0.65,1,9,L3_HINT_STRONG(0.65)
垂都,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
垓下,城邑,Y,0.65,1,14,L3_HINT_STRONG(0.65)
垣城,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
城濮,城邑,Y,0.65,1,11,L3_HINT_STRONG(0.65)
城父,城邑,,0.65,1,15,L3_HINT_STRONG(0.65)
城阳,城邑,,0.65,3,27,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
夏虚,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
大梁,城邑,,0.65,3,53,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
天下,城邑,,0.65,1,123,L3_HINT_STRONG(0.65)
太原,城邑,,0.65,2,46,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
夹谷,城邑,Y,0.65,1,6,L3_HINT_STRONG(0.65)
奉高,城邑,,0.65,2,10,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
好畤,城邑,,0.65,2,12,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
姑苏,城邑,,0.65,1,6,L3_HINT_STRONG(0.65)
宅阳,城邑,Y,0.65,2,3,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
安城,城邑,Y,0.65,1,3,L4_SUFFIX_MEDIUM(0.65)
安邑,城邑,,0.65,3,23,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
安陵,城邑,,0.65,2,10,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
定陶,城邑,,0.65,2,28,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
宛,城邑,,0.65,2,38,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
宛城,城邑,Y,0.65,1,2,L4_SUFFIX_MEDIUM(0.65)
宜阳,城邑,,0.65,3,41,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
寿春,城邑,,0.65,1,11,L3_HINT_STRONG(0.65)
少昊之墟,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
少梁,城邑,Y,0.65,3,24,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
屈,城邑,Y,0.65,2,10,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
