章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
007_项羽本纪	鸿门	鸿门	6345	词表匹配	鸿门	安=城南。↵↵## 鸿门宴↵↵### 项羽入	地名
007_项羽本纪	项羽	项羽	6354	词表匹配	项羽	 鸿门宴↵↵### 项羽入关↵↵[54.1]	人名
007_项羽本纪	兵守	兵守	6381	词表匹配	兵守	秦&地。=函谷关=有兵守关，不得入。↵↵[5	官职
007_项羽本纪	范增	范增	6635	词表匹配	范增	霸上=。↵↵### 范增进言↵↵[57.1]	人名
007_项羽本纪	天子	天子	6737	词表匹配	天子	〘龙虎〙，成五采，此天子气也。急击勿失。"↵	官职
007_项羽本纪	项伯	项伯	6754	词表匹配	项伯	勿失。"↵↵### 项伯夜访↵↵[58.1]	人名
007_项羽本纪	府库	府库	7409	词表匹配	府库	敢有所近，籍吏民，封府库，而待$将军$。所以	器物
007_项羽本纪	鸿门之会	鸿门之会	7654	词表匹配	鸿门之会	王@许诺。↵↵## 鸿门之会↵↵### 鸿门之会	event
007_项羽本纪	鸿门之会	鸿门之会	7664	词表匹配	鸿门之会	鸿门之会↵↵### 鸿门之会↵↵[68.1] @	event
007_项羽本纪	百馀	百馀	7684	词表匹配	百馀	1] @沛公@旦日从百馀骑来见@项王@，至=	时间
007_项羽本纪	亚父	亚父	7888	词表匹配	亚父	@、@项伯@东乡坐。亚父南乡坐。亚父者，@范	人名
007_项羽本纪	亚父	亚父	7894	词表匹配	亚父	东乡坐。亚父南乡坐。亚父者，@范增@也。↵↵	人名
007_项羽本纪	范增	范增	7935	词表匹配	范增	西乡侍。↵↵### 范增举玦↵↵[71.1]	人名
007_项羽本纪	樊哙	樊哙	8174	词表匹配	樊哙	不得击。↵↵### 樊哙闯帐↵↵[73.1]	人名
007_项羽本纪	今日	今日	8214	词表匹配	今日	樊哙@曰：↵↵> "今日之事何如？"↵↵[7	时间
007_项羽本纪	卫士	卫士	8330	词表匹配	卫士	*入军门。交*戟*之卫士欲止不内，@樊哙@侧	器物
007_项羽本纪	卫士	卫士	8349	词表匹配	卫士	哙@侧其*盾*以撞，卫士仆地，@哙@遂入，披	器物
007_项羽本纪	参乘	参乘	8441	词表匹配	参乘	↵↵> "@沛公@之参乘@樊哙@者也。"↵↵	官职
007_项羽本纪	刑人	刑人	8669	词表匹配	刑人	之心，杀人如不能举，刑人如恐不胜，天下皆叛之	官职
007_项羽本纪	宫室	宫室	8746	词表匹配	宫室	豪毛不敢有所近，封闭宫室，还军=霸上=，以待	制度
007_项羽本纪	汉高祖	沛公	8889	词表匹配	沛公	@良@坐。↵↵## 沛公脱身↵↵### 沛公	人名
