章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
012_孝武本纪	上帝	上帝	1828	词表匹配	上帝	> "陛下肃祗郊祀，上帝报享，锡一角兽，盖麟	神话
012_孝武本纪	一角兽	一角兽	1834	词表匹配	一角兽	祗郊祀，上帝报享，锡一角兽，盖麟云。"↵↵[1	动植物
012_孝武本纪	白金	白金	1880	词表匹配	白金	[11.4] 赐诸侯白金，以风符应合于天地。	器物
012_孝武本纪	天地	天地	1889	词表匹配	天地	侯白金，以风符应合于天地。↵↵### 五岳在	天文
012_孝武本纪	五岳	五岳	1898	词表匹配	五岳	于天地。↵↵### 五岳在郡↵↵[12.1]	制度
012_孝武本纪	先王	先王	2000	词表匹配	先王	其弟於=真定=，以续先王祀，而以=常山=为郡	官职
012_孝武本纪	而以	而以	2004	词表匹配	而以	真定=，以续先王祀，而以=常山=为郡。↵↵[	人名
012_孝武本纪	少翁	少翁	2043	词表匹配	少翁	$之郡。↵↵### 少翁致鬼↵↵[13.1]	人名
012_孝武本纪	明年	明年	2057	词表匹配	明年	↵↵[13.1] 其明年，=齐=人@少翁@以	时间
012_孝武本纪	鬼神	鬼神	2069	词表匹配	鬼神	，=齐=人@少翁@以鬼神方见上。↵↵[13.	神话
012_孝武本纪	宫室	宫室	2197	词表匹配	宫室	> "上即欲与神通，宫室被服不象神，神物不至	制度
012_孝武本纪	岁馀	岁馀	2297	词表匹配	岁馀	↵↵[13.7] 居岁馀，其方益衰，神不至。	时间
012_孝武本纪	甘泉	甘泉	2452	词表匹配	甘泉	*之属矣。↵↵## 甘泉神君↵↵### 神君	地名
012_孝武本纪	甘泉	甘泉	2465	词表匹配	甘泉	君↵↵### 神君降甘泉↵↵[15.1] $	地名
012_孝武本纪	明年	明年	2481	词表匹配	明年	5.1] $文成$死明年，$天子$病=鼎湖=	时间
